"","gene","symbol","Description","Entrez"
"102","AT1G20930","CDKB2-2","cyclin-dependent kinase B2;2(CDKB2;2)",838687
"103","AT5G67460","AT5G67460","O-Glycosyl hydrolases family 17 protein(AT5G67460)",836882
"104","AT3G19050","POK2","phragmoplast orienting kinesin 2(POK2)",821439
"105","AT5G60930","AT5G60930","P-loop containing nucleoside triphosphate hydrolases superfamily protein(AT5G60930)",836214
"106","AT2G32720","CYTB5-B","cytochrome B5 isoform B(CB5-B)",817832
"107","AT5G08580","AT5G08580","Calcium-binding EF hand family protein(AT5G08580)",830759
"108","AT1G78430","ICR4","ROP interactive partner 2(RIP4)",844179
"109","AT3G57060","AT3G57060","binding protein(AT3G57060)",824873
"110","AT5G60150","AT5G60150","hypothetical protein(AT5G60150)",836137
"111","AT5G09760","PME51","Plant invertase/pectin methylesterase inhibitor superfamily(AT5G09760)",830836
"112","AT5G10080","AT5G10080","Eukaryotic aspartyl protease family protein(AT5G10080)",830872
"113","AT2G32765","SUMO5","small ubiquitinrelated modifier 5(SUMO5)",817837
"114","AT4G30330","AT4G30330","Small nuclear ribonucleoprotein family protein(AT4G30330)",829156
"115","AT2G37510","AT2G37510","RNA-binding (RRM/RBD/RNP motifs) family protein(AT2G37510)",818327
"116","AT3G54560","H2AV","histone H2A 11(HTA11)",824621
"117","AT5G10400","HTR2","Histone superfamily protein(AT5G10400)",830904
"118","AT5G28300","AT5G28300","Duplicated homeodomain-like superfamily protein(AT5G28300)",832914
"119","AT5G55250","IAMT1","IAA carboxylmethyltransferase 1(IAMT1)",835618
"120","AT3G15550","AT3G15550","trichohyalin(AT3G15550)",820794
"121","AT3G23670","KIN12B","phragmoplast-associated kinesin-related protein(KINESIN-12B)",821947
"122","AT1G76310","CYCB2-4","CYCLIN B2;4(CYCB2;4)",843964
"123","AT3G09800","AT3G09800","SNARE-like superfamily protein(AT3G09800)",820138
"124","AT1G72250","AT1G72250","Di-glucose binding protein with Kinesin motor domain-containing protein(AT1G72250)",843557
"125","AT3G10940","LSF2","dual specificity protein phosphatase (DsPTP1) family protein(LSF2)",820265
"126","AT4G14330","AT4G14330","P-loop containing nucleoside triphosphate hydrolases superfamily protein(AT4G14330)",827075
"127","AT5G06150","CYCB1-2","Cyclin family protein(CYC1BAT)",830502
"128","AT5G61420","MYB28","myb domain protein 28(MYB28)",836263
"129","AT3G51280","AT3G51280","Tetratricopeptide repeat (TPR)-like superfamily protein(AT3G51280)",824291
"130","AT4G23800","HMGB6","HMG (high mobility group) box protein(3xHMG-box2)",828480
"131","AT5G50740","AT5G50740","Heavy metal transport/detoxification superfamily protein(AT5G50740)",835146
"132","AT1G72970","HTH","Glucose-methanol-choline (GMC) oxidoreductase family protein(HTH)",843628
"133","AT5G37010","AT5G37010","rho GTPase-activating protein(AT5G37010)",833671
"134","AT1G16340","KDSA2","Aldolase superfamily protein(ATKDSA2)",838203
"135","AT5G10580","AT5G10580","plant/protein (Protein of unknown function, DUF599)(AT5G10580)",830923
"136","AT2G38070","AT2G38070","LOW protein: UPF0503-like protein, putative (DUF740)(AT2G38070)",818385
"137","AT4G09200","AT4G09200","SPla/RYanodine receptor (SPRY) domain-containing protein(AT4G09200)",826501
"138","AT1G63310","AT1G63310","hypothetical protein(AT1G63310)",842637
"139","AT2G24762","GDU4","glutamine dumper 4(GDU4)",817013
"140","AT4G29020","AT4G29020","glycine-rich protein(AT4G29020)",829023
"141","AT5G62230","ERL1","ERECTA-like 1(ERL1)",836344
"142","AT3G20390","RIDA","endoribonuclease L-PSP family protein(AT3G20390)",821584
"143","AT4G09510","CINV2","cytosolic invertase 2(CINV2)",826535
"144","AT2G02170","AT2G02170","Remorin family protein(AT2G02170)",814748
"145","AT4G14320","RPL36AB","Zinc-binding ribosomal protein family protein(AT4G14320)",827074
"146","AT5G40640","AT5G40640","transmembrane protein(AT5G40640)",834063
"147","AT1G06660","JASON","aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit(JASON)",837176
"148","AT5G14450","AT5G14450","GDSL-like Lipase/Acylhydrolase superfamily protein(AT5G14450)",831296
"149","AT5G10390","HTR2","Histone superfamily protein(AT5G10390)",830903
"150","AT5G48480","AT5G48480","Lactoylglutathione lyase / glyoxalase I family protein(AT5G48480)",834903
"151","AT1G24090","AT1G24090","RNase H family protein(AT1G24090)",839020
"152","AT1G49620","KRP7","Cyclin-dependent kinase inhibitor family protein(ICK5)",841386
"153","AT1G17560","HLL","Ribosomal protein L14p/L23e family protein(HLL)",838332
"154","AT2G16850","PIP2-8","plasma membrane intrinsic protein 2;8(PIP2;8)",816186
"155","AT5G59870","HTA6","histone H2A 6(HTA6)",836109
"156","AT5G63530","ATFP3","farnesylated protein 3(FP3)",836472
"157","AT4G38070","BHLH131","transcription factor bHLH131-like protein(AT4G38070)",829963
"158","AT3G23390","RPL36AB","Zinc-binding ribosomal protein family protein(AT3G23390)",821920
"159","AT4G13850","RBG2","glycine-rich RNA-binding protein 2(GR-RBP2)",827019
"160","AT1G65710","AT1G65710","serine/arginine repetitive matrix-like protein(AT1G65710)",842882
"161","AT3G06680","RPL29B","Ribosomal L29e protein family(AT3G06680)",819853
"162","AT1G72670","iqd8","IQ-domain 8(iqd8)",843599
"163","AT1G50490","UBC20","ubiquitin-conjugating enzyme 20(UBC20)",841471
"164","AT3G58650","AT3G58650","GPI-anchored adhesin-like protein(TRM7)",825034
"165","AT3G48160","E2FE","DP-E2F-like 1(DEL1)",823971
"166","AT1G76740","AT1G76740","hypothetical protein(AT1G76740)",844008
"167","AT3G55750","RPL35AD","Ribosomal protein L35Ae family protein(AT3G55750)",824741
"168","AT2G18400","AT2G18400","ribosomal protein L6 family protein(AT2G18400)",816355
"169","AT2G25270","AT2G25270","transmembrane protein(AT2G25270)",817065
"170","AT1G41880","RPL35AB","Ribosomal protein L35Ae family protein(AT1G41880)",840799
"171","AT3G56070","CYP19-3","rotamase cyclophilin 2(ROC2)",824773
"172","AT4G29730","MSI5","nucleosome/chromatin assembly factor group C5(NFC5)",829094
"173","AT5G22880","H2B","histone B2(HTB2)",832352
"174","AT5G59690","AT5G59690","Histone superfamily protein(AT5G59690)",836090
"175","AT1G70560","TAA1","tryptophan aminotransferase of Arabidopsis 1(TAA1)",843393
"176","AT2G36620","RPL24A","ribosomal protein L24(RPL24A)",818234
"177","AT3G46320","AT3G46320","Histone superfamily protein(AT3G46320)",823777
"178","AT1G70600","RPL27AC","Ribosomal protein L18e/L15 superfamily protein(AT1G70600)",843397
"179","AT5G65310","ATHB-5","homeobox protein 5(HB5)",836656
"180","AT1G19950","HVA22H","HVA22-like protein H (ATHVA22H)(HVA22H)",838584
"181","AT4G22290","AT4G22290","Ubiquitin-specific protease family C19-related protein(AT4G22290)",828324
"182","AT2G16270","AT2G16270","transmembrane protein(AT2G16270)",816123
"183","AT4G34160","CYCD3-1","CYCLIN D3;1(CYCD3;1)",829564
"184","AT5G19730","PME53","Pectin lyase-like superfamily protein(AT5G19730)",832093
"185","AT5G48500","AT5G48500","pathogenic type III effector avirulence factor Avr AvrRpt-cleavage: cleavage site protein(AT5G48500)",834906
"186","AT3G04950","AT3G04950","SEC-C motif protein(AT3G04950)",819655
"187","AT2G20710","AT2G20710","Tetratricopeptide repeat (TPR)-like superfamily protein(AT2G20710)",816599
"188","AT5G11880","LYSA2","Pyridoxal-dependent decarboxylase family protein(AT5G11880)",831061
"189","AT1G71260","WHY2","WHIRLY 2(ATWHY2)",843467
"190","AT5G04885","AT5G04885","Glycosyl hydrolase family protein(AT5G04885)",830368
"191","AT1G78860","AT1G78860","D-mannose binding lectin protein with Apple-like carbohydrate-binding domain-containing protein(AT1G78860)",844223
"192","AT5G61170","RPS19C","Ribosomal protein S19e family protein(AT5G61170)",836238
"193","AT5G64140","RPS28C","ribosomal protein S28(RPS28)",836535
"194","AT5G08000","PDCB2","glucan endo-1,3-beta-glucosidase-like protein 3(E13L3)",830694
"195","AT5G57290","RPP3B","60S acidic ribosomal protein family(AT5G57290)",835834
"196","AT3G62250","RPS27AC","ubiquitin 5(UBQ5)",825398
"197","AT3G53430","RPL12B","Ribosomal protein L11 family protein(AT3G53430)",824511
"198","AT5G67510","RPL26B","Translation protein SH3-like family protein(AT5G67510)",836887
"199","AT5G16070","CCT6B","TCP-1/cpn60 chaperonin family protein(AT5G16070)",831464
"200","AT1G75330","OTC","ornithine carbamoyltransferase(OTC)",843869
"201","AT4G14200","AT4G14200","Pentatricopeptide repeat (PPR) superfamily protein(AT4G14200)",827060
"202","AT1G80690","AT1G80690","PPPDE putative thiol peptidase family protein(AT1G80690)",844408
"203","AT5G66750","DDM1","chromatin remodeling 1(CHR1)",836808
"204","AT1G71870","AT1G71870","MATE efflux family protein(AT1G71870)",843518
"205","AT4G14770","TCX2","TESMIN/TSO1-like CXC 2(TCX2)",827132
"206","AT3G56810","AT3G56810","hypothetical protein(AT3G56810)",824848
"207","AT1G77200","ERF037","Integrase-type DNA-binding superfamily protein(AT1G77200)",844056
"208","AT2G32060","RPS12C","Ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein(AT2G32060)",817766
"209","AT1G07070","RPL35AA","Ribosomal protein L35Ae family protein(AT1G07070)",837218
"210","AT3G57030","SSL10","Calcium-dependent phosphotriesterase superfamily protein(AT3G57030)",824870
"211","AT5G66860","AT5G66860","Ribosomal protein L25/Gln-tRNA synthetase, anti-codon-binding domain-containing protein(AT5G66860)",836820
"212","AT5G59360","AT5G59360","hypothetical protein(AT5G59360)",836055
"213","AT5G62710","AT5G62710","Leucine-rich repeat protein kinase family protein(AT5G62710)",836392
"214","AT3G25100","CDC45","cell division cycle 45(CDC45)",822101
"215","AT1G33040","NACA5","nascent polypeptide-associated complex subunit alpha-like protein 5(NACA5)",840199
"216","AT4G03210","XTH9","xyloglucan endotransglucosylase/hydrolase 9(XTH9)",828024
"217","AT2G38550","FAX3","Transmembrane proteins 14C(AT2G38550)",818437
"218","AT3G53020","RPL24B","Ribosomal protein L24e family protein(STV1)",824468
"219","AT5G56710","RPL31C","Ribosomal protein L31e family protein(AT5G56710)",835772
"220","AT3G52590","RPL40B","ubiquitin extension protein 1(UBQ1)",824425
"221","AT3G60245","RPL37AC","Zinc-binding ribosomal protein family protein(AT3G60245)",825195
"222","AT5G39740","RPL5B","ribosomal protein L5 B(RPL5B)",833970
"223","AT5G45775","RPL11B","Ribosomal L5P family protein(AT5G45775)",834617
"224","AT1G18540","RPL6A","Ribosomal protein L6 family protein(AT1G18540)",838435
"225","AT5G08180","AT5G08180","Ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein(AT5G08180)",830714
"226","AT1G02780","RPL19A","Ribosomal protein L19e family protein(emb2386)",839407
"227","AT1G26880","RPL34A","Ribosomal protein L34e superfamily protein(AT1G26880)",838331
"228","AT2G27710","RPP2B","60S acidic ribosomal protein family(AT2G27710)",817317
"229","AT1G23290","RPL27AB","Ribosomal protein L18e/L15 superfamily protein(RPL27AB)",838938
"230","AT2G39460","RPL23AA","ribosomal protein L23AA(RPL23AA)",818531
"231","AT3G03270","AT3G03270","Adenine nucleotide alpha hydrolases-like superfamily protein(AT3G03270)",821303
"232","AT1G12805","AT1G12805","nucleotide binding protein(AT1G12805)",2745749
"233","AT1G43800","S-ACP-DES6","Plant stearoyl-acyl-carrier-protein desaturase family protein(FTM1)",840977
"234","AT3G19710","BCAT4","branched-chain aminotransferase4(BCAT4)",821508
"235","AT3G54260","TBL36","TRICHOME BIREFRINGENCE-LIKE 36(TBL36)",824593
"236","AT5G05960","AT5G05960","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein(AT5G05960)",830481
"237","AT1G16400","CYP79F2","cytochrome P450, family 79, subfamily F, polypeptide 2(CYP79F2)",838210
"238","AT3G54600","DJ1F","Class I glutamine amidotransferase-like superfamily protein(DJ1F)",824625
"239","AT4G13770","CYP83A1","cytochrome P450, family 83, subfamily A, polypeptide 1(CYP83A1)",827011
"240","AT5G14200","IMDH3","isopropylmalate dehydrogenase 1(IMD1)",831270
"241","AT1G56580","SVB","plant/protein (Protein of unknown function, DUF538)(SVB)",842112
"242","AT5G23010","MAM1","methylthioalkylmalate synthase 1(MAM1)",832365
"243","AT2G23010","SCPL9","serine carboxypeptidase-like 9(SCPL9)",816832
"244","AT4G26660","AT4G26660","kinesin-like protein(AT4G26660)",828773
"245","AT4G08685","SAH7","Pollen Ole e 1 allergen and extensin family protein(SAH7)",826435
"246","AT4G12870","AT4G12870","Gamma interferon responsive lysosomal thiol (GILT) reductase family protein(AT4G12870)",826899
"247","AT1G23790","AT1G23790","dicer-like protein (DUF936)(AT1G23790)",838990
"248","AT5G15510","AT5G15510","TPX2 (targeting protein for Xklp2) protein family(AT5G15510)",831404
"249","AT1G49870","AT1G49870","myosin-2 heavy chain-like protein(AT1G49870)",841410
"250","AT2G26760","CYCB1-4","Cyclin B1;4(CYCB1;4)",817217
"251","AT2G28620","AT2G28620","P-loop containing nucleoside triphosphate hydrolases superfamily protein(AT2G28620)",817411
"252","AT5G36710","AT5G36710","transmembrane protein(AT5G36710)",833636
"253","AT1G44110","CYCA1-1","Cyclin A1;1(CYCA1;1)",841014
"254","AT2G22610","AT2G22610","Di-glucose binding protein with Kinesin motor domain-containing protein(AT2G22610)",816792
"255","AT5G51600","MAP65-3","Microtubule associated protein (MAP65/ASE1) family protein(PLE)",835234
"256","AT1G65900","AT1G65900","plant/protein(AT1G65900)",842902
"257","AT4G05190","ATK5","kinesin 5(ATK5)",825867
"258","AT3G55660","ROPGEF6","ROP (rho of plants) guanine nucleotide exchange factor 6(ROPGEF6)",824732
"259","AT4G12030","BASS5","bile acid transporter 5(BAT5)",826811
"260","AT2G40840","DPE2","disproportionating enzyme 2(DPE2)",818682
"261","AT5G56120","AT5G56120","RNA polymerase II elongation factor(AT5G56120)",835711
"262","AT2G39310","JAL22","jacalin-related lectin 22(JAL22)",818516
"263","AT4G21270","ATK1","kinesin 1(ATK1)",827876
"264","AT2G12462","AT2G12462","sterile alpha motif (SAM) domain protein(AT2G12462)",3768692
"265","AT5G41460","AT5G41460","transferring glycosyl group transferase (DUF604)(AT5G41460)",834147
"266","AT1G48750","AT1G48750","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein(AT1G48750)",841297
"267","AT4G15620","AT4G15620","Uncharacterized protein family (UPF0497)(AT4G15620)",827239
"268","AT1G21440","AT1G21440","Phosphoenolpyruvate carboxylase family protein(AT1G21440)",838742
"269","AT3G02120","AT3G02120","hydroxyproline-rich glycoprotein family protein(AT3G02120)",821311
"270","AT1G33265","FAX4","Transmembrane proteins 14C(AT1G33265)",840221
"271","AT4G35730","AT4G35730","Regulator of Vps4 activity in the MVB pathway protein(AT4G35730)",829726
"272","AT5G04950","NAS1","nicotianamine synthase 1(NAS1)",830377
"273","AT5G02890","AT5G02890","HXXXD-type acyl-transferase family protein(AT5G02890)",831751
"274","AT3G03190","GSTF11","glutathione S-transferase F11(GSTF11)",821227
"275","AT4G23680","AT4G23680","Polyketide cyclase/dehydrase and lipid transport superfamily protein(AT4G23680)",828468
"276","AT5G19060","AT5G19060","cytochrome P450 family protein(AT5G19060)",832025
"277","AT4G14650","AT4G14650","hypothetical protein(AT4G14650)",827115
"278","AT4G15390","AT4G15390","HXXXD-type acyl-transferase family protein(AT4G15390)",827205
"279","AT1G44800","AT1G44800","nodulin MtN21 /EamA-like transporter family protein(SIAR1)",841044
"280","AT1G66620","AT1G66620","Protein with RING/U-box and TRAF-like domain(AT1G66620)",842980
"281","AT4G17260","AT4G17260","Lactate/malate dehydrogenase family protein(AT4G17260)",827440
"282","AT1G67370","ASY1","DNA-binding HORMA family protein(ASY1)",843058
"283","AT5G05840","AT5G05840","replication factor C subunit, putative (DUF620)(AT5G05840)",830469
"284","AT4G39480","CYP96A9","cytochrome P450, family 96, subfamily A, polypeptide 9(CYP96A9)",830103
"285","AT1G64670","BDG1","alpha/beta-Hydrolases superfamily protein(BDG1)",842775
"286","AT3G07410","RABA5B","RAB GTPase homolog A5B(RABA5b)",819929
"287","AT1G01900","SBTI1.1","subtilase family protein(SBTI1.1)",839318
"288","AT5G54690","GAUT12","galacturonosyltransferase 12(GAUT12)",835558
"289","AT3G52900","AT3G52900","RAB6-interacting golgin (DUF662)(AT3G52900)",824456
"290","AT2G37420","AT2G37420","ATP binding microtubule motor family protein(AT2G37420)",818318
"291","AT2G44190","EDE1","ENDOSPERM DEFECTIVE protein (DUF566)(EDE1)",819026
"292","AT2G42110","AT2G42110","hypothetical protein(AT2G42110)",818811
"293","AT3G54390","AT3G54390","sequence-specific DNA binding transcription factor(AT3G54390)",824605
"294","AT2G37090","IRX9","Nucleotide-diphospho-sugar transferases superfamily protein(IRX9)",818285
"295","AT3G05330","TAN","cyclin family(ATN)",819697
"296","AT5G03870","AT5G03870","Glutaredoxin family protein(AT5G03870)",831685
"297","AT1G04180","YUC9","YUCCA 9(YUC9)",837024
"298","AT2G34920","EDA18","RING/U-box superfamily protein(EDA18)",818057
"299","AT4G37490","CYCB1-1","CYCLIN B1;1(CYCB1;1)",829904
"300","AT3G29030","EXPA5","expansin A5(EXPA5)",822543
"301","AT4G18970","AT4G18970","GDSL-like Lipase/Acylhydrolase superfamily protein(AT4G18970)",827632
"302","AT4G04750","AT4G04750","Major facilitator superfamily protein(AT4G04750)",825811
"303","AT1G18670","IBS1","Protein kinase superfamily protein(IBS1)",838448
"304","AT3G61610","AT3G61610","Galactose mutarotase-like superfamily protein(AT3G61610)",825334
"305","AT5G62220","ATGT18","glycosyltransferase 18(GT18)",836343
"306","AT1G16000","AT1G16000","GAG1At protein(AT1G16000)",838170
"307","AT4G36420","AT4G36420","Ribosomal protein L12 family protein(AT4G36420)",829794
"308","AT3G06035","AT3G06035","Glycoprotein membrane precursor GPI-anchored(AT3G06035)",819776
"309","AT1G75500","WAT1","Walls Are Thin 1(WAT1)",843886
"310","AT3G03130","AT3G03130","lisH domain-like protein(AT3G03130)",821080
"311","AT3G44590","RPP2D","60S acidic ribosomal protein family(AT3G44590)",823584
"312","AT4G05400","AT4G05400","copper ion binding protein(AT4G05400)",825888
"313","AT5G08260","SCPL35","serine carboxypeptidase-like 35(scpl35)",830722
"314","AT1G29250","AT1G29250","Alba DNA/RNA-binding protein(AT1G29250)",839799
"315","AT3G45930","AT3G45930","Histone superfamily protein(AT3G45930)",823736
"316","AT1G09590","RPL21A","Translation protein SH3-like family protein(AT1G09590)",837486
"317","AT5G59970","AT5G59970","Histone superfamily protein(AT5G59970)",836119
"318","AT4G15640","AT4G15640","adenylyl cyclase(AT4G15640)",827241
"319","AT5G64670","AT5G64670","Ribosomal protein L18e/L15 superfamily protein(AT5G64670)",836588
"320","AT1G59540","ZCF125","P-loop containing nucleoside triphosphate hydrolases superfamily protein(ZCF125)",842245
"321","AT2G41820","PXC3","Leucine-rich repeat protein kinase family protein(AT2G41820)",818781
"322","AT1G22170","AT1G22170","Phosphoglycerate mutase family protein(AT1G22170)",838822
"323","AT3G60900","FLA10","FASCICLIN-like arabinogalactan-protein 10(FLA10)",825261
"324","AT2G35605","AT2G35605","SWIB/MDM2 domain superfamily protein(AT2G35605)",818127
