"","gene","symbol","Description","Entrez"
"128","AT5G26970","AT5G26970","hypothetical protein(AT5G26970)",832755
"129","AT3G60320","AT3G60320","bZIP domain class transcription factor (DUF630 and DUF632)(AT3G60320)",825203
"130","AT4G31850","PGR3","proton gradient regulation 3(PGR3)",829314
"131","AT3G60750","TKL-1","Transketolase(AT3G60750)",825246
"132","AT5G01920","STN8","Protein kinase superfamily protein(STN8)",831741
"133","AT5G26742","RH3","DEAD box RNA helicase (RH3)(emb1138)",832713
"134","AT2G23610","MES3","methyl esterase 3(MES3)",816893
"135","AT5G01240","LAX1","like AUXIN RESISTANT 1(LAX1)",831866
"136","AT5G48830","AT5G48830","phosphoglycolate phosphatase(AT5G48830)",834941
"137","AT5G19580","AT5G19580","glyoxal oxidase-related protein(AT5G19580)",832078
"138","AT5G52920","PKP2","plastidic pyruvate kinase beta subunit 1(PKP-BETA1)",835369
"139","AT2G33340","PRP19B","MOS4-associated complex 3B(MAC3B)",817897
"140","AT4G32910","NUP85","nuclear pore complex Nup85-like protein(AT4G32910)",829427
"141","AT4G02510","TOC159","translocon at the outer envelope membrane of chloroplasts 159(TOC159)",827934
"142","AT5G59440","ZEU1","P-loop containing nucleoside triphosphate hydrolases superfamily protein(ZEU1)",836063
"143","AT1G05810","ARA","Rab GTPase-like A5A protein(RABA5E)",837091
"144","AT3G53700","MEE40","Pentatricopeptide repeat (PPR) superfamily protein(MEE40)",824537
"145","AT1G62390","Phox2","Octicosapeptide/Phox/Bem1p (PB1) domain-containing protein / tetratricopeptide repeat (TPR)-containing protein(Phox2)",842537
"146","AT3G28040","AT3G28040","Leucine-rich receptor-like protein kinase family protein(AT3G28040)",822428
"147","AT1G68550","ERF118","Integrase-type DNA-binding superfamily protein(CRF10)",843184
"148","AT3G09160","AT3G09160","RNA-binding (RRM/RBD/RNP motifs) family protein(AT3G09160)",820071
"149","AT3G29770","MES11","methyl esterase 11(MES11)",822677
"150","AT1G04550","IAA12","AUX/IAA transcriptional regulator family protein(IAA12)",839495
"151","AT1G04880","HMGB15","HMG (high mobility group) box protein with ARID/BRIGHT DNA-binding domain-containing protein(AT1G04880)",839388
"152","AT5G16715","EMB2247","protein EMBRYO DEFECTIVE 2247(EMB2247)",831533
"153","AT5G48730","AT5G48730","Pentatricopeptide repeat (PPR) superfamily protein(AT5G48730)",834931
"154","AT4G37590","NPY5","Phototropic-responsive NPH3 family protein(NPY5)",829914
"155","AT5G63420","emb2746","RNA-metabolising metallo-beta-lactamase family protein(emb2746)",836461
"156","AT1G76720","AT1G76720","eukaryotic translation initiation factor 2 (eIF-2) family protein(AT1G76720)",844006
"157","AT5G38150","PMI15","PLASTID MOVEMENT IMPAIRED protein (DUF827)(PMI15)",833795
"158","AT1G55350","DEK1","calpain-type cysteine protease family(DEK1)",841981
"159","AT5G27240","AT5G27240","DNAJ heat shock N-terminal domain-containing protein(AT5G27240)",832782
"160","AT1G79770","AT1G79770","CASP-like protein (DUF1677)(AT1G79770)",844316
"161","AT5G40380","CRK42","cysteine-rich RLK (RECEPTOR-like protein kinase) 42(CRK42)",834036
"162","AT2G37025","TRFL8","TRF-like 8(TRFL8)",818277
"163","AT1G53940","GLIP2","GDSL-motif lipase 2(GLIP2)",841833
"164","AT3G46130","MYB48","myb domain protein 48(MYB48)",823756
"165","AT3G18050","AT3G18050","GPI-anchored protein(AT3G18050)",821330
"166","AT1G22900","DIR11","Disease resistance-responsive (dirigent-like protein) family protein(AT1G22900)",838897
"167","AT3G57800","BHLH60","basic helix-loop-helix (bHLH) DNA-binding superfamily protein(AT3G57800)",825530
"168","AT2G36930","AT2G36930","zinc finger (C2H2 type) family protein(AT2G36930)",818267
"169","AT3G13580","RPL7D","Ribosomal protein L30/L7 family protein(AT3G13580)",820560
"170","AT5G66520","PCMP-H61","Tetratricopeptide repeat (TPR)-like superfamily protein(AT5G66520)",836784
"171","AT5G53900","AT5G53900","Serine/threonine-protein kinase WNK (With No Lysine)-like protein(AT5G53900)",835472
"172","AT1G51805","AT1G51805","Leucine-rich repeat protein kinase family protein(AT1G51805)",841607
"173","AT2G36792","AT2G36792","ncRNA(AT2G36792)",5007940
"174","AT5G44680","AT5G44680","DNA glycosylase superfamily protein(AT5G44680)",834497
"175","AT1G33811","AT1G33811","GDSL-like Lipase/Acylhydrolase superfamily protein(AT1G33811)",840274
"176","AT2G18300","HBI1","basic helix-loop-helix (bHLH) DNA-binding superfamily protein(HBI1)",816346
"177","AT3G13000","AT3G13000","ubiquinone biosynthesis protein (Protein of unknown function, DUF547)(AT3G13000)",820486
"178","AT4G00730","ANL2","Homeobox-leucine zipper family protein / lipid-binding START domain-containing protein(ANL2)",828022
"179","AT1G69160","AT1G69160","suppressor(AT1G69160)",843247
"180","AT4G36470","AT4G36470","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein(AT4G36470)",829799
"181","AT1G11460","AT1G11460","nodulin MtN21 /EamA-like transporter family protein(UMAMIT26)",837688
"182","AT1G18000","AT1G18000","Major facilitator superfamily protein(AT1G18000)",838380
"183","AT2G40020","AT2G40020","Nucleolar histone methyltransferase-related protein(AT2G40020)",818590
"184","AT3G29670","PMAT2","HXXXD-type acyl-transferase family protein(PMAT2)",822645
"185","AT5G39190","GLP5A","germin-like protein 2(GER2)",833914
"186","AT3G14680","CYP72A14","cytochrome P450, family 72, subfamily A, polypeptide 14(CYP72A14)",820696
"187","AT1G58602","AT1G58602","LRR and NB-ARC domains-containing disease resistance protein(AT1G58602)",842220
"188","AT2G01530","MLP329","MLP-like protein 329(MLP329)",814682
"189","AT4G36870","BLH2","BEL1-like homeodomain 2(BLH2)",829840
"190","AT1G15290","AT1G15290","Tetratricopeptide repeat (TPR)-like superfamily protein(AT1G15290)",838097
"191","AT1G19715","JAL3","Mannose-binding lectin superfamily protein(AT1G19715)",838560
"192","AT1G62400","HT1","Protein kinase superfamily protein(HT1)",842538
"193","AT2G43520","ATTI2","trypsin inhibitor protein 2(TI2)",818953
"194","AT3G21010","AT3G21010","hypothetical protein(AT3G21010)",3768795
"195","AT5G24920","GDU5","glutamine dumper 5(GDU5)",832562
"196","AT1G19510","RL5","RAD-like 5(RL5)",838537
"197","AT1G79910","AT1G79910","Regulator of Vps4 activity in the MVB pathway protein(AT1G79910)",844330
"198","AT5G10250","DOT3","Phototropic-responsive NPH3 family protein(DOT3)",830889
"199","AT2G37030","AT2G37030","SAUR-like auxin-responsive protein family(AT2G37030)",818278
"200","AT4G21970","AT4G21970","senescence regulator (Protein of unknown function, DUF584)(AT4G21970)",828286
"201","AT2G26910","ABCG32","pleiotropic drug resistance 4(ABCG32)",817232
"202","AT3G24140","FAMA","basic helix-loop-helix (bHLH) DNA-binding superfamily protein(FMA)",822000
"203","ATCG00080","PSBI",NA,NA
"204","AT3G10116","AT3G10116","COBRA-like extracellular glycosyl-phosphatidyl inositol-anchored protein family(AT3G10116)",820174
"205","AT2G03850","AT2G03850","Late embryogenesis abundant protein (LEA) family protein(AT2G03850)",814911
"206","AT5G11070","AT5G11070","hypothetical protein(AT5G11070)",830974
"207","AT1G15260","AT1G15260","LOW protein: ATP-dependent RNA helicase-like protein(AT1G15260)",838093
"208","AT5G55620","AT5G55620","hypothetical protein(AT5G55620)",835656
"209","AT4G25990","CIL","CCT motif family protein(CIL)",828705
"210","AT1G17200","AT1G17200","Uncharacterized protein family (UPF0497)(AT1G17200)",838291
"211","AT3G19720","ARC5","P-loop containing nucleoside triphosphate hydrolases superfamily protein(ARC5)",821509
"212","AT2G41990","AT2G41990","late embryogenesis abundant protein(AT2G41990)",818799
"213","AT5G06790","AT5G06790","cotton fiber protein(AT5G06790)",830569
"214","AT1G28170","SOT7","sulfotransferase 7(SOT7)",839711
"215","AT2G45470","FLA8","FASCICLIN-like arabinogalactan protein 8(FLA8)",819155
"216","AT1G70850","MLP34","MLP-like protein 34(MLP34)",843422
"217","AT2G01520","MLP328","MLP-like protein 328(MLP328)",814681
"218","AT3G23730","XTH16","xyloglucan endotransglucosylase/hydrolase 16(XTH16)",821955
"219","AT5G62190","RH7","DEAD box RNA helicase (PRH75)(PRH75)",836340
"220","AT1G78020","AT1G78020","senescence-associated family protein, putative (DUF581)(AT1G78020)",844137
"221","AT3G06433","AT3G06433","miscRNA(AT3G06433)",3768778
"222","AT4G12390","PME1","pectin methylesterase inhibitor 1(PME1)",826848
"223","AT4G25100","FSD1","Fe superoxide dismutase 1(FSD1)",828613
"224","AT2G42600","PPC2","phosphoenolpyruvate carboxylase 2(PPC2)",818860
"225","AT3G53250","AT3G53250","SAUR-like auxin-responsive protein family(AT3G53250)",28719402
"226","AT4G34530","BHLH63","cryptochrome-interacting basic-helix-loop-helix 1(CIB1)",829604
"227","AT5G05890","UGT76C5","UDP-Glycosyltransferase superfamily protein(AT5G05890)",830474
"228","AT3G16660","AT3G16660","Pollen Ole e 1 allergen and extensin family protein(AT3G16660)",820918
"229","AT4G11460","CRK30","cysteine-rich RLK (RECEPTOR-like protein kinase) 30(CRK30)",826751
"230","AT1G52100","AT1G52100","Mannose-binding lectin superfamily protein(AT1G52100)",841640
"231","AT1G75240","ZHD5","homeobox protein 33(HB33)",843861
"232","AT5G20630","GER3","germin 3(GER3)",832185
"233","AT1G29090","AT1G29090","Cysteine proteinases superfamily protein(AT1G29090)",839784
"234","AT3G46490","AT3G46490","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein(AT3G46490)",823802
"235","AT4G01490","AT4G01490","hypothetical protein(AT4G01490)",3770430
"236","AT1G49490","PEX2","Leucine-rich repeat (LRR) family protein(AT1G49490)",841373
"237","AT1G75250","RL6","RAD-like 6(RL6)",843862
"238","AT4G26050","PIRL8","plant intracellular ras group-related LRR 8(PIRL8)",828711
"239","AT5G49770","AT5G49770","Leucine-rich repeat protein kinase family protein(AT5G49770)",835040
"240","AT5G14090","AT5G14090","regulator of nonsense transcript protein(AT5G14090)",831258
"241","AT1G68400","AT1G68400","leucine-rich repeat transmembrane protein kinase family protein(AT1G68400)",843169
"242","AT3G49670","BAM2","Leucine-rich receptor-like protein kinase family protein(BAM2)",824129
"243","AT2G30010","TBL45","TRICHOME BIREFRINGENCE-LIKE 45(TBL45)",817552
"244","AT1G70940","PIN3","Auxin efflux carrier family protein(PIN3)",843432
"245","AT2G33310","IAA13","auxin-induced protein 13(IAA13)",817894
"246","AT1G66800","AT1G66800","NAD(P)-binding Rossmann-fold superfamily protein(AT1G66800)",842998
"247","AT3G02620","S-ACP-DES4","Plant stearoyl-acyl-carrier-protein desaturase family protein(AT3G02620)",820737
"248","AT4G11320","AT4G11320","Papain family cysteine protease(AT4G11320)",826734
"249","AT5G16720","MYOB3","caldesmon-like protein (Protein of unknown function, DUF593)(AT5G16720)",831534
"250","AT1G68810","BHLH30","basic helix-loop-helix (bHLH) DNA-binding superfamily protein(AT1G68810)",843213
"251","AT4G22212","AT4G22212","defensin-like protein(AT4G22212)",828313
"252","ATCG00790","RPL16",NA,NA
"253","AT3G29635","AT3G29635","HXXXD-type acyl-transferase family protein(AT3G29635)",822634
"254","ATCG00830","rpl2-B",NA,NA
"255","AT3G23430","PHO1","phosphate 1(PHO1)",821924
"256","AT5G50300","AZG2","Xanthine/uracil permease family protein(AZG2)",835095
"257","AT3G45700","NPF2.4","Major facilitator superfamily protein(AT3G45700)",823712
"258","AT5G19520","MSL9","mechanosensitive channel of small conductance-like 9(MSL9)",832072
"259","AT4G29840","TS1","Pyridoxal-5'-phosphate-dependent enzyme family protein(MTO2)",829106
"260","AT3G60290","AT3G60290","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein(AT3G60290)",825200
"261","AT1G57720","AT1G57720","Translation elongation factor EF1B, gamma chain(AT1G57720)",842147
"262","AT4G31290","AT4G31290","ChaC-like family protein(AT4G31290)",829256
"263","AT1G26250","AT1G26250","Proline-rich extensin-like family protein(AT1G26250)",839166
"264","AT4G28652","AT4G28652","ncRNA(AT4G28652)",10723106
"265","AT3G49700","ACS9","1-aminocyclopropane-1-carboxylate synthase 9(ACS9)",824132
"266","AT4G35210","AT4G35210","carrier protein (DUF241)(AT4G35210)",829674
"267","AT5G23840","AT5G23840","MD-2-related lipid recognition domain-containing protein(AT5G23840)",832449
"268","AT2G23560","MES7","methyl esterase 7(MES7)",816888
"269","AT3G63200","PLP9","PATATIN-like protein 9(PLP9)",825495
"270","AT2G06850","XTH4","xyloglucan endotransglucosylase/hydrolase 4(XTH4)",815247
"271","AT4G38770","PRP4","proline-rich protein 4(PRP4)",830032
"272","AT3G28650","AT3G28650","Cysteine/Histidine-rich C1 domain family protein(AT3G28650)",822495
"273","ATCG00160","RPS2",NA,NA
"274","ATMG00960","CCB203",NA,NA
"275","AT5G66770","SCL4","GRAS family transcription factor(AT5G66770)",836810
"276","AT1G13710","CYP78A5","cytochrome P450, family 78, subfamily A, polypeptide 5(CYP78A5)",837932
"277","AT4G34950","AT4G34950","Major facilitator superfamily protein(AT4G34950)",829647
"278","AT3G46550","FLA4","Fasciclin-like arabinogalactan family protein(SOS5)",823808
"279","AT1G02900","RALF1","rapid alkalinization factor 1(RALF1)",839389
"280","AT2G32460","MYB101","myb domain protein 101(MYB101)",817807
"281","AT1G68238","AT1G68238","transmembrane protein(AT1G68238)",6241144
"282","AT3G52360","AT3G52360","transmembrane protein(AT3G52360)",824401
"283","AT5G67370","AT5G67370","DUF1230 family protein (DUF1230)(CGLD27)",836872
"284","AT5G45310","AT5G45310","coiled-coil protein(AT5G45310)",834567
"285","AT3G10650","NUP1","nuclear pore complex protein(NUP1)",820234
"286","AT2G20810","GAUT10","galacturonosyltransferase 10(GAUT10)",816611
"287","AT4G26140","BGAL12","beta-galactosidase 12(BGAL12)",828720
"288","AT4G12420","SKU5","Cupredoxin superfamily protein(SKU5)",826851
"289","AT1G19540","AT1G19540","NmrA-like negative transcriptional regulator family protein(AT1G19540)",838541
"290","AT3G13920","TIF4A-1","eukaryotic translation initiation factor 4A1(EIF4A1)",820605
"291","AT3G16450","JAL33","Mannose-binding lectin superfamily protein(JAL33)",820893
"292","AT3G16460","JAL34","Mannose-binding lectin superfamily protein(JAL34)",820894
"293","AT1G19220","ARF19","auxin response factor 19(ARF19)",838505
"294","AT3G43600","AAO2","aldehyde oxidase 2(AAO2)",823457
"295","AT2G01280","MEE65","Cyclin/Brf1-like TBP-binding protein(MEE65)",814656
"296","AT5G59000","AT5G59000","RING/FYVE/PHD zinc finger superfamily protein(AT5G59000)",836017
"297","AT3G14230","RAP2-2","related to AP2 2(RAP2.2)",820643
"298","AT3G19450","CAD4","GroES-like zinc-binding alcohol dehydrogenase family protein(ATCAD4)",821479
"299","AT4G12310","CYP706A5","cytochrome P450, family 706, subfamily A, polypeptide 5(CYP706A5)",826840
"300","AT1G20330","SMT2","sterol methyltransferase 2(SMT2)",838621
"301","AT1G31420","FEI1","Leucine-rich repeat protein kinase family protein(FEI1)",840032
"302","AT4G15430","AT4G15430","ERD (early-responsive to dehydration stress) family protein(AT4G15430)",827214
"303","AT5G52450","AT5G52450","MATE efflux family protein(AT5G52450)",835321
"304","AT3G16910","AAE7","acyl-activating enzyme 7(AAE7)",820946
"305","AT4G26850","VTC2","GDP-L-galactose phosphorylase 1(VTC2)",828792
"306","AT4G00165","AT4G00165","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein(AT4G00165)",828076
"307","AT1G58520","RXW8","GDSL-like lipase/acylhydrolase superfamily protein(RXW8)",842218
"308","AT5G57800","CER3","Fatty acid hydroxylase superfamily(CER3)",835889
"309","AT3G52870","AT3G52870","IQ calmodulin-binding motif family protein(AT3G52870)",824453
"310","AT1G62180","2-Apr","5'adenylylphosphosulfate reductase 2(APR2)",842514
"311","AT4G17870","PYR1","Polyketide cyclase/dehydrase and lipid transport superfamily protein(PYR1)",827510
"312","AT1G70410","BCA4","beta carbonic anhydrase 4(BCA4)",843377
"313","AT5G24150","SQE5","FAD/NAD(P)-binding oxidoreductase family protein(SQP1)",832480
"314","AT5G17310","UGP2","UDP-glucose pyrophosphorylase 2(UGP2)",831596
"315","AT3G28160","AT3G28160","hypothetical protein(AT3G28160)",3768969
"316","AT3G53260","PAL2","phenylalanine ammonia-lyase 2(PAL2)",824493
"317","AT5G46790","PYL1","PYR1-like 1(PYL1)",834722
"318","AT4G25700","BETA-OHASE","beta-hydroxylase 1(BETA-OHASE 1)",828675
"319","AT5G01410","PDX13","Aldolase-type TIM barrel family protein(RSR4)",831738
"320","AT3G29200","CM1","chorismate mutase 1(CM1)",822573
"321","AT4G32770","VTE1","tocopherol cyclase, chloroplast / vitamin E deficient 1 (VTE1) / sucrose export defective 1 (SXD1)(VTE1)",829413
"322","AT5G55380","AT1","MBOAT (membrane bound O-acyl transferase) family protein(AT5G55380)",835631
"323","AT1G12500","AT1G12500","Nucleotide-sugar transporter family protein(AT1G12500)",837807
"324","AT5G59340","WOX2","WUSCHEL related homeobox 2(WOX2)",836053
"325","AT1G50190","AT1G50190","Cysteine/Histidine-rich C1 domain family protein(AT1G50190)",3767425
"326","AT3G09590","AT3G09590","CAP (Cysteine-rich secretory proteins, Antigen 5, and Pathogenesis-related 1 protein) superfamily protein(AT3G09590)",820116
"327","AT2G35945","AT2G35945","ncRNA(AT2G35945)",5007937
"328","AT5G24420","PGL5","6-phosphogluconolactonase 5(PGL5)",832513
"329","AT5G62140","AT5G62140","ATP-dependent Clp protease ATP-binding subunit(AT5G62140)",836334
"330","AT4G09350","ndhT","Chaperone DnaJ-domain superfamily protein(NdhT)",826517
"331","AT1G78450","AT1G78450","SOUL heme-binding family protein(AT1G78450)",844181
"332","AT3G11110","ATL66","RING/U-box superfamily protein(AT3G11110)",820282
"333","AT1G67150","AT1G67150","transmembrane protein, putative (DUF247)(AT1G67150)",843035
"334","AT2G32740","ATGT13","galactosyltransferase 13(GT13)",817834
"335","AT2G36590","PROT3","proline transporter 3(ProT3)",818232
"336","AT3G22961","AT3G22961","Paired amphipathic helix (PAH2) superfamily protein(AT3G22961)",6241387
"337","AT1G02620","AT1G02620","Ras-related small GTP-binding family protein(AT1G02620)",839269
"338","AT3G15620","UVR3","DNA photolyase family protein(UVR3)",820804
"339","AT5G25240","AT5G25240","stress induced protein(AT5G25240)",832595
"340","AT4G08950","EXO","Phosphate-responsive 1 family protein(EXO)",826473
"341","AT1G43580","AT1G43580","Sphingomyelin synthetase family protein(AT1G43580)",840942
"342","AT1G79750","NADP-ME4","NADP-malic enzyme 4(NADP-ME4)",844314
"343","AT1G02050","PKSA","Chalcone and stilbene synthase family protein(LAP6)",839280
"344","AT2G37410","TIM17-2","translocase inner membrane subunit 17-2(TIM17-2)",818317
"345","AT1G09640","AT1G09640","Translation elongation factor EF1B, gamma chain(AT1G09640)",837491
"346","AT3G13460","ECT2","evolutionarily conserved C-terminal region 2(ECT2)",820548
"347","AT1G13640","PI4KG6","Phosphatidylinositol 3- and 4-kinase family protein(AT1G13640)",837925
"348","AT2G03820","AT2G03820","nonsense-mediated mRNA decay NMD3 family protein(NMD3)",814908
